"","res_list.IN_2.padj","res_list.IN_1.padj","res_list.IN.padj","res_list.nIN_1.padj","res_list.nIN.padj","res_list.nEN_1.padj","res_list.nEN.padj","res_list.IPC.padj","res_list.MGE.padj","res_list.RG.padj","Mean"
"STRBP",0.999779935325884,0.998920040238942,0.999533675599976,0.999067333822711,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998735758105876
"CRB2",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.627913165593322,0.999989100947748,0.953384613835972
"DENND1A",0.999779935325884,0.998920040238942,0.999533675599976,0.209044152006399,1,1,0.999861033220845,1,0.269082040593622,0.999989100947748,0.847620997793342
"LHX2",0.574362836959931,0.998920040238942,0.00661210114124054,0.580636129105516,1,0.996161484356999,0.999861033220845,1,0.0831541214030375,0.999989100947748,0.723969684737426
"AC006450.3",0.999779935325884,NA,0.24155748699084,NA,1,0.995552593510072,0.999861033220845,1,0.44531379707794,NA,0.811723549446512
"NEK6",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.741157512627118,0.999989100947748,0.966984231403955
"PSMB7",0.999779935325884,0.998920040238942,0.999533675599976,0.93886184958659,1,0.99714401145291,0.999861033220845,1,0.989312083925187,0.988674858950556,0.991208748830089
"NR6A1",0.999779935325884,0.998920040238942,0.999533675599976,0.580636129105516,1,0.995552593510072,0.999861033220845,1,0.881834540030788,0.999989100947748,0.945610704797977
"MIR181A2HG",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.734887988373789,0.999989100947748,0.966200540872289
"RPL35",0.999779935325884,0.998920040238942,0.93755643923924,0.580636129105516,1,0.995552593510072,0.999861033220845,1,0.456473841205446,0.359020548891745,0.832780056073769
"ARPC5L",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"GOLGA1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.94074826838188,0.581689414990581,0.939645615128655
"SCAI",0.0995530222751385,0.998920040238942,0.999533675599976,0.684156002416816,1,0.975752013766859,0.999861033220845,1,0.976713716817926,0.799861770042874,0.853435127437938
"PPP6C",0.999779935325884,0.998920040238942,0.999533675599976,0.884905627529329,1,0.995552593510072,0.999861033220845,1,0.954931906259269,0.999989100947748,0.983347391263206
"RABEPK",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.974636499461014,0.999989100947748,0.996169104758192
"HSPA5",0.999779935325884,0.998920040238942,0.999533675599976,0.953821824602498,1,0.995552593510072,0.999861033220845,1,0.971338888058317,0.999989100947748,0.991879709150428
"GAPVD1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.887886424973239,0.920624564354621,0.97540477837308
"MAPKAP1",0.999779935325884,0.998920040238942,0.999533675599976,0.804285034274235,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.97758155487042
"PBX3",0.999779935325884,0.998920040238942,0.999533675599976,0.806012746111699,1,0.995552593510072,0.999861033220845,1,0.406154207927206,0.719521237945416,0.892533546988004
"MVB12B",0.999779935325884,0.998920040238942,0.999533675599976,0.858431324356228,1,0.995552593510072,0.999861033220845,1,0.66699426506836,0.999989100947748,0.951906196826805
"ZBTB43",0.999779935325884,NA,0.999533675599976,NA,1,0.979711952102239,0.999861033220845,1,0.997959020238661,0.999989100947748,0.997104339679419
"ZBTB34",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.933235248995897,NA,0.989708926664668
"RALGPS1",0.999779935325884,0.998920040238942,0.999533675599976,0.752978923246649,1,0.995552593510072,0.999861033220845,1,0.0755388127103593,0.655538580358827,0.847770359421155
"GARNL3",0.780331457432175,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.882960101035783,0.999989100947748,0.957278495218325
"SLC2A8",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.288856120352872,0.999989100947748,0.910446557369675
"ZNF79",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.926232231646026,NA,0.988708495614686
"RPL12",0.999779935325884,0.998920040238942,0.815459074407354,0.0967046451473509,1,0.995552593510072,0.999861033220845,1,0.00731441806343103,0.0463487174907978,0.695994045740468
"LRSAM1",0.999779935325884,NA,0.999533675599976,NA,1,0.997345116728278,0.999861033220845,1,0.99665866371209,0.999989100947748,0.999145940691852
"NIBAN2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960448533672492,NA,0.993596538761324
"STXBP1",0.999779935325884,0.998920040238942,0.999533675599976,0.65661151830327,1,0.995552593510072,0.999861033220845,1,0.936879600897671,0.996824601745539,0.95839629988422
"PTRH1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.676448677070333,0.999989100947748,0.959451552770598
"TOR2A",0.999779935325884,NA,0.999533675599976,NA,1,0.996027886322928,0.999861033220845,1,0.99646083112405,0.999989100947748,0.998956557817679
"SH2D3C",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.627096523075077,0.999989100947748,0.95272660770995
"CDK9",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.916571089311873,0.999989100947748,0.98891092848955
"FPGS",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99646083112405,0.999989100947748,0.998897146216072
"ENG",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"AK1",0.999779935325884,0.998920040238942,0.999533675599976,0.691615535983555,1,1,0.999861033220845,1,0.349342237184163,0.999989100947748,0.903904155850111
"ST6GALNAC6",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976586135639841,0.924783437093664,0.987012101298785
"ST6GALNAC4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.884979397659835,1,0.581328009889807,NA,0.923024801712225
"DPM2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.940954646135329,0.660001957482733,0.949460480159355
"FAM102A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987183485681419,0.999989100947748,0.997737478035743
"SLC25A25",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996984682739047
"SLC25A25-AS1",NA,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.401561436353687,NA,0.900159357529085
"PTGES2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.362905044280624,0.782935134552104,0.892570927061188
"C9orf16",0.999779935325884,0.998920040238942,0.999533675599976,0.772152594278232,1,0.996161484356999,0.999861033220845,1,0.876792536619485,0.999989100947748,0.964319040058811
"CIZ1",0.999779935325884,NA,0.999533675599976,NA,1,0.996162856494602,0.999861033220845,1,0.989617331147287,0.999989100947748,0.998117991592043
"DNM1",0.999779935325884,0.998920040238942,0.999533675599976,0.725115899216992,1,0.945085321441548,0.999861033220845,1,0.997550839874536,0.683608708918176,0.93494554538369
"GOLGA2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.983985743153224,0.999989100947748,0.997337760219719
"SWI5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.931654302368999,0.999989100947748,0.99079633012169
"TRUB2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.743717090736644,0.999989100947748,0.967304178667646
"COQ4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.959997325603909,0.999989100947748,0.994339208026054
"SLC27A4",0.640581720619894,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.0793092698904162,0.563439551498295,0.784784730542437
"URM1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.996576309273878
"ODF2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.723519259392015,0.999989100947748,0.964779449749568
"GLE1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.935076141779478,0.999989100947748,0.991224060048
"AL356481.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"SPTAN1",0.999779935325884,0.998920040238942,0.999533675599976,0.912789376675701,1,0.995552593510072,0.999861033220845,1,0.92459649681293,0.999989100947748,0.98310222523321
"WDR34",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.97815213798433,0.999989100947748,0.996608559573607
"SET",0.999779935325884,0.998920040238942,0.999533675599976,0.938712864526771,1,0.966677872427132,0.999861033220845,1,0.991863111427842,0.419880595201878,0.931522912796927
"PKN3",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.957606553793837,NA,0.993825885420077
"ZDHHC12",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.963493181347211,NA,0.994031488429141
"ZER1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.851707854704205,0.91022228641536,0.969582172347043
"TBC1D13",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.982405230290269,0.999989100947748,0.997140196111849
"ENDOG",0.999779935325884,NA,0.999533675599976,NA,1,0.996149936862098,0.999861033220845,1,0.949545477370674,0.999989100947748,0.993107394915903
"SPOUT1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995812154589219
"KYAT1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"LRRC8A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960448533672492,0.999989100947748,0.994395609034627
"DOLK",0.999779935325884,NA,0.999533675599976,NA,1,0.996162856494602,0.999861033220845,1,0.92537214798429,0.999989100947748,0.990087343696668
"NUP188",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.975770369547018,0.999989100947748,0.996310838518943
"SH3GLB2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.981736190661245,0.685665417757649,0.957766105759459
"MIGA2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.802721851829512,0.999989100947748,0.974679773804255
"DOLPP1",0.999779935325884,NA,0.999533675599976,NA,1,0.996162856494602,0.999861033220845,1,0.97544564537509,0.999989100947748,0.996346530870518
"CRAT",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.888414799336233,0.999989100947748,0.985391392242595
"PTPA",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.919258044992876,0.999989100947748,0.989246797949675
"IER5L",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"AL161785.1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"LINC00963",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996984682739047
"NTMT1",0.999779935325884,NA,0.999533675599976,NA,1,0.996162856494602,0.999861033220845,1,0.99023514085826,0.617668034444878,0.950405084493055
"ASB6",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.959997325603909,0.999989100947748,0.994339208026054
"TOR1B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.999276330834421,0.999989100947748,0.999249083679868
"TOR1A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992426173913927,0.999989100947748,0.998392814064806
"C9orf78",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"USP20",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"FNBP1",0.999779935325884,0.998920040238942,0.999533675599976,0.904456379915455,1,0.651144674801991,0.999861033220845,1,0.952164125286258,0.764475847713961,0.927033571210331
"GPR107",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967981314223004,0.663957948810306,0.953333312586261
"NCS1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.744995134985515,0.999989100947748,0.968019860009996
"ASS1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"FUBP3",0.999779935325884,0.998920040238942,0.999533675599976,0.714756726871827,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.970304697410787
"EXOSC2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.988697794259826,0.999989100947748,0.997926766608044
"ABL1",0.999779935325884,0.998920040238942,0.999533675599976,0.99729590176292,1,0.995552593510072,0.999861033220845,1,0.71211047805766,0.996934588609048,0.969998824632535
"AIF1L",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.987183485681419,0.999989100947748,0.998293403846984
"NUP214",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"AL157938.2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.996576309273878
"AL157938.3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976586135639841,0.999989100947748,0.996412809280546
"PRRC2B",0.999779935325884,0.998920040238942,0.999533675599976,0.780055342940635,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.97515858573706
"POMT1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.985491327081678,0.999989100947748,0.997525958210775
"UCK1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"RAPGEF1",0.999779935325884,0.998920040238942,0.999533675599976,0.829901042818951,1,0.998836316071219,0.999861033220845,1,0.967333491619302,0.999989100947748,0.979415463584287
"MED27",0.999779935325884,0.998920040238942,0.999533675599976,0.799495198367773,1,0.995552593510072,0.999861033220845,1,0.751045620899181,0.999989100947748,0.954417719811042
"NTNG2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,NA,0.996088767606182
"SETX",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.904507642042797,0.999989100947748,0.987402997580915
"TTF1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"DDX31",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.887623789649896,0.999989100947748,0.985292516031803
"GTF3C4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"SPACA9",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.857141555782608,0.999989100947748,0.981482236798392
"TSC1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.980011786227861,0.999989100947748,0.996841015604048
"GTF3C5",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.941892757228684,0.999989100947748,0.992632062790392
"RALGDS",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"SURF6",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.781172957526519,0.999989100947748,0.97198616201638
"MED22",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.998492027199008,0.999989100947748,0.999151045725442
"RPL7A",0.999779935325884,0.998920040238942,0.896973593810374,0.117976516814562,1,0.991539091283908,0.999861033220845,1,0.119765580886434,0.0505309494472076,0.717534674102816
"SURF1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.883019512996554,0.999989100947748,0.984716981450135
"SURF2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.684287980825829,0.920624564354621,0.949954972854653
"SURF4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.983872284472247,0.999989100947748,0.997323577884596
"REXO4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.919101667361027,0.999989100947748,0.989227250745694
"ADAMTS13",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.940954646135329,NA,0.990811697684587
"CACFD1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.954850383259758,0.999989100947748,0.993695840233035
"SLC2A6",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.993704655614395,0.999989100947748,0.998552624277365
"VAV2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99023514085826,0.999989100947748,0.998118934932848
