"","res_list.IN_2.log2FoldChange","res_list.IN_1.log2FoldChange","res_list.IN.log2FoldChange","res_list.nIN_1.log2FoldChange","res_list.nIN.log2FoldChange","res_list.nEN_1.log2FoldChange","res_list.nEN.log2FoldChange","res_list.IPC.log2FoldChange","res_list.MGE.log2FoldChange","res_list.RG.log2FoldChange","Mean"
"SOX1",-0.86732576809935,-0.538120594036401,0.383594946495375,-0.463305672669784,-1.11318865148202,-0.178543253574515,0.424738504628939,-0.772790937082652,-0.139650149770838,-0.378145412977927,-0.364273698856917
"TUBGCP3",0.127014783484191,0.0639593461103063,-0.0216327539373417,0.776796343794174,-0.0083868777677757,-0.108585092418862,-0.300507021557236,0.203573716915807,-0.377899553622793,-0.00802140232331605,0.0346311488677152
"ATP11A",-0.145706762194981,0.517037239052543,-0.205979880312589,0.216711000899567,0.407512286024592,-0.0188532201916912,0.0345411837053644,-0.219125355987384,0.0588762037200941,-0.017641306672254,0.0627371388043262
"MCF2L",-0.127279237510155,0.0725591574438226,-0.0194400025356684,-0.522239952991092,0.411654240731206,0.0109359264494856,0.00370677402907456,-0.291778539623239,0.396380960441447,0.443936423541402,0.0378435749976284
"PCID2",0.1031947711044,0.295423575996167,0.196864287490887,-0.117720058774477,0.145109630772307,0.115951172462444,-0.0316633637304514,-0.110753410967589,0.0415951807963794,0.159743034987227,0.0797744820137293
"CUL4A",0.0221395553745163,0.307153225834476,-0.0378325949625466,0.546873071206541,0.614773625983067,-0.286403453282251,-0.147440367690109,0.0301581267893743,0.389374364350147,0.067082906339567,0.150587845994278
"LAMP1",-0.18312055796232,-0.0544439936004412,-0.172413893559717,-0.405030541104364,0.023203510887598,0.679855685746657,0.370053222263667,0.0742011502984082,0.200334552101225,0.105660127146145,0.0638299262216857
"GRTP1",-0.684414156493132,0.26893709046586,2.08353844880051,0.738815878689215,0.505132517632783,1.7421239183425,1.08278646439096,0.873040921851235,0.273448628264332,0.405631773340854,0.728904148528511
"DCUN1D2",0.0951544339155164,0.284948782846014,-0.413193720876354,-0.439184606728914,-0.015699154064355,0.205520909509874,-0.21522892366654,-0.0294675991961302,-0.0326542413103706,0.00916241668720885,-0.055064170288405
"TMCO3",0.286952866411985,0.0254741416683959,0.418173741058303,0.848935026537081,0.195817010984015,-0.249288093634248,0.094264155375441,-0.12604476373853,0.103233876058864,0.0923634272861287,0.168988138800744
"AL442125.1",-0.226543024077381,0.0212098558927375,0.275575196889128,0.00203607415855335,0.492354906548574,0.237626233132162,0.293716663649583,0.0377564845388764,0.399210932051049,0.00364314955653115,0.153658647233981
"TFDP1",-0.319866016748293,-0.0541724284029564,0.139050659728226,0.208862530237054,-0.201916272748609,0.112570514079056,0.161814915517883,0.0981360568258833,-0.229165932496999,0.302666477264071,0.0217980503255315
"GAS6",-0.670197556000465,-0.595839138940892,-0.654502956728152,-0.550793678323695,-0.759411379293105,0.382663527692302,-0.142794713310272,-0.223716115151114,0.0042914710769612,0.104182951074144,-0.310611758790429
"RASA3",-0.192641936571606,0.575850913614227,-0.0978157264722889,0.086447585639176,0.434699994179024,-0.195228525553657,-0.0203127992157551,-0.444990285341002,0.754833873310506,0.090704086378427,0.0991547179967049
"CDC16",0.3471700438968,0.131024774987218,0.00542417846110652,0.0916339161003297,-0.0280033342365812,-0.0864140808512736,0.0185002730082019,0.0037465289767869,-0.0632380744905,-0.204002080615078,0.021584214523701
"UPF3A",-0.412184342703089,-0.19208466868766,-0.273689239142318,-0.510536019938211,-0.144892530254028,0.0302843934004218,-0.110872029018363,-0.27605789968717,-0.202560347142785,-0.274631333507018,-0.236722401668022
"CHAMP1",0.122746903084713,0.152780511331062,-0.0238224618445933,0.0142586288307554,0.121889087150889,0.123825124079443,-0.0430569472445365,-0.143511496428708,0.111627811619006,0.113903374414561,0.0550640534992592
"TTC5",0.0360329184169062,-0.205756193346665,0.316616244137679,0.564158362337087,-0.298805006287608,-0.00406901600855604,0.0171840939509378,0.304467802184427,0.321445130245281,0.0769460286042054,0.11282203642337
"CCNB1IP1",-0.187440533432257,0.0807419395206331,0.0600109808441204,0.386284923327214,0.353942797698527,0.494129240684291,0.119440466204213,0.18039222139565,0.458434923115297,0.355812659508038,0.230174961886573
"PARP2",-0.318799402412797,0.213579658609097,-0.384365284640532,-0.760532389293957,0.0530271861808614,0.330323835390456,-0.204375033579595,-0.324764350205329,-0.290154861635105,-0.115838315774737,-0.180189895736164
"OSGEP",-0.423636631212722,-0.201250474753693,-0.175780450298282,-0.612768314493946,-0.270111299003729,-0.303580420898098,0.023635484839843,0.0163674455876299,-0.234954012426983,-0.28173303705813,-0.246381170971811
"APEX1",-0.00491748784157663,-0.153688180252277,0.23264356976407,0.128901899114948,-0.121866927717373,0.282696060385709,0.18006848224594,-0.101725835684986,0.400013115342587,0.231411837773535,0.107353653313058
"PIP4P1",-0.298542039877623,-0.120193498279078,-0.237763606633007,-0.0267073853674316,0.192454962025235,0.201486985727974,-0.241268048826347,-0.075870826483978,0.262866898516396,0.0319686522550782,-0.031156790694278
"PNP",0.126416232432147,0.0585720048682686,0.667313099289531,1.29498141296324,0.595574711964688,-0.681057070511048,0.450553719422326,0.363869881703812,0.0738125421205927,0.257800469324948,0.320783700357851
"METTL17",-0.185884948994891,0.31033021530394,-0.0242712474268871,0.346049325460319,-0.344556613175759,-0.752435541942563,-0.10141446143457,-0.288165039694477,-0.318816113246513,-0.196520432277954,-0.155568485742935
"NDRG2",-0.153822686386223,-0.954584025157909,-0.147104585088155,-1.0577676201762,-0.173265303324399,0.280497686695781,-0.299225214248143,-0.976887039232223,-1.0818600350157,-0.716773473604283,-0.528079229553745
"ARHGEF40",0.629908300226099,0.462567675242457,-0.346517898876573,0.527451343501276,-0.0698231904226121,-0.253674396250477,-0.301653532599235,-0.39299412151118,-0.302945553585794,-0.211900108318995,-0.0259581482595033
"ZNF219",0.368003667834118,-0.0264134653510092,0.511978023877928,0.424634492587805,-0.1789276378399,-0.0682356434726814,0.378734842398787,0.0921958834088941,0.31792699205648,0.223107387334401,0.204300454283482
"LINC00641",0.281368561058332,0.438685968693047,0.0619068747433133,-0.964276650679253,0.34350889393095,1.28206810233534,0.168068777888096,0.465056361615587,0.0368037026067676,0.416321443261906,0.252951203545409
"HNRNPC",0.174817194143075,0.0545843453285949,0.191586835232484,0.136995516913289,-0.0322895229209786,0.218867663755322,0.036156539558608,0.166126593258766,0.0268359855062038,0.144044928332417,0.111772607910778
"SUPT16H",0.016231406137687,0.0315980478769355,-0.132961456577102,-0.132524493701249,-0.249794206207963,0.161081118218498,-0.0624552207163234,-0.0613786479023699,-0.25890534788241,0.339671674330988,-0.0349437126423308
"CHD8",0.102882653982365,-0.173122710530796,-0.00198409948162943,-0.521755522112188,-0.0161801944838867,0.245912349276754,-0.116786977308259,0.0974409130518613,-0.101088427328004,-0.165923028211126,-0.0650605043144908
"RAB2B",0.0922948251862817,-0.0495189587784934,0.0396665048205454,0.23715828957836,-0.225398236170718,-0.302817712242505,0.268403808305281,-0.108805349823536,-0.306848924469227,-0.226938649896391,-0.0582804403490401
"TOX4",-0.0274052254396881,-0.0965828949553855,0.0895696692077742,0.604209070493905,0.0490295419555742,0.391649435496709,-0.048541839022197,-0.396218347453603,-0.0574745444660334,-0.191810108764455,0.03164247570526
"METTL3",-0.150932319274444,-0.25428095345335,0.0432069069354414,0.15455774206233,-0.0653412950828389,-0.205791983981852,-0.229244521438718,-0.0283707601101355,-0.128924326908008,-0.0527671876561249,-0.09178886989077
"SALL2",0.42433664944927,-0.394964704301903,-0.219389663097491,0.0431485244545482,-0.0169136486039253,0.35851320415329,0.0141892375945375,0.417809664826617,0.650795174650242,0.0551204186199454,0.133264485774513
"DAD1",0.114459677185425,0.205387226771705,0.222829685316411,0.0600661588211901,0.0569480711281054,0.177982913782998,0.215224003684904,0.0993237914948648,0.260544606143621,0.0970666570405024,0.150983279136973
"AL160314.2",-0.808170601557313,0.466615600518013,-1.11581920791429,1.12215097373672,0.176956175173686,-0.787560691746812,-0.720188400639037,-1.00042139051932,0.133668880372473,-0.917369614986206,-0.345013827756209
"OXA1L",-0.119323813389399,-0.162410066287465,0.0171717769483805,-0.0120612775108228,-0.190213716041223,-0.580358712036741,0.0686835184052074,-0.457407364202823,0.207557887187778,-0.106545956147421,-0.133490772307453
"MRPL52",-0.227915072024175,0.0460774345846108,0.197230794874233,0.037585089958621,-0.14483276737408,-0.375210537371978,0.150903128553495,-0.138937784156408,0.177947960939911,0.179524514016622,-0.00976272379991473
"LRP10",-0.0968093466791503,-1.64963927641786,-0.0326195294273584,0.627429876694546,0.214051433454981,1.21799644563086,-0.994691908680941,0.00933389029363649,0.0931191238031563,-0.464459756159898,-0.107628904748803
"REM2",0.508757798877958,-0.356781997895475,0.551232352111405,2.46793642877149,0.907677946986498,0.16833158513047,0.716105440774883,-0.684412451106596,-0.138466820579622,0.576972080597584,0.471735236366859
"RBM23",0.0563310950561258,-0.0905937073307358,0.519264832400397,-0.25722754678544,-0.0583201493150686,0.261210747596671,0.0933316667738003,0.257087865193823,0.117072024266389,0.00312742939323556,0.0901284257249198
"PRMT5",0.184656921490328,0.360391200160427,-0.0803834155063267,0.25516682677625,0.235528541271892,0.191451339091675,0.0759293800451364,0.39557348137458,0.812923333101029,0.356614337165328,0.278785194497032
"AL132780.1",-0.419352983980927,0.422966891977977,0.147346413829599,0.869844120633791,0.446916718353282,0.0358397412189539,0.264054574096623,-0.693053499334467,-0.249264322464428,-1.81234143871421,-0.0987043784383806
"HAUS4",0.144394830037963,-0.049414527034311,-0.300464229078939,0.723452541480519,0.26726630616464,0.225024996294333,-0.224658526791875,0.262257572058405,0.27477568544155,0.232788332118698,0.155542298069098
"C14orf93",0.21782066900361,-0.192468539509473,-0.35657555907894,-0.296400330986873,0.276969025748409,0.00758063912012741,-0.166309817716437,-0.0512699391984266,0.0438421259250132,0.221350221970863,-0.0295461504722127
"PSMB5",0.187636411728,-0.0306909036959368,-0.0163754751239843,-0.383832571785224,-0.0968284012201946,-0.144455420496443,0.0175185112628681,-0.175909570065943,0.0530969762445266,0.155302514250421,-0.0434537928901909
"CDH24",0.701143894360217,0.225302515699164,-0.497925524705544,-0.465640362076891,-0.466202944120507,-1.29039090374457,-0.324794397895372,-0.795386207386524,-0.848480900000594,-0.280800401127424,-0.404317523099804
"ACIN1",-0.0874513832832685,0.0654203347732294,0.246216054646218,0.106205628304451,-0.131595712943795,0.20867993905473,0.0187492930473269,0.0846125261283442,-0.072286074744231,-0.0430126559098412,0.0395537949073163
"C14orf119",0.0337086132560666,-0.13035880625856,-0.0885458983022512,-0.0949586117650185,0.0954189278033783,0.430385937446108,-0.0124520992138213,-0.0708835677156007,0.187918409139825,0.104485101583084,0.045471800597321
"PPP1R3E",0.0410476236052199,0.0318308151181722,-0.233301567718637,3.50219920304366,0.118974662377067,-0.0492774142474152,0.041848385656058,-0.385931476329354,-0.220901826139586,-0.0900436526198983,0.275644475274528
"BCL2L2",-0.157181962598637,0.435194309898023,-0.0114792907832016,-0.43791768484813,0.142742175087775,-0.68988414602426,-0.238197482301265,0.351071858881621,0.103429668672312,-0.220892490083247,-0.0723115044099009
"BCL2L2-PABPN1",0.306020862823313,0.19715367788411,-0.15387234917533,-0.186603267216795,0.413257115909346,-0.417421508596526,-0.31823132141482,-0.405781636970163,0.214096291583695,-0.301922867049938,-0.0653305002223108
"PABPN1",0.183461864377718,0.0127678027275851,0.154887447321004,0.541350879613089,0.118712921028133,-0.093383970013216,0.0576368811709622,0.173196462650964,0.243786811872194,0.131840613719228,0.152425771446766
"SLC22A17",-0.0497395706156008,0.153016999467636,-0.224449118725633,-0.348022378856912,0.408480529818653,-0.444971698836713,0.0700133948967591,-0.509529070044479,-0.355608254396671,-0.219925745017516,-0.152073491231048
"EFS",0.0990723864613721,-0.6238362085386,-0.0312111704692131,0.0387941027485416,-0.18238881772818,2.53100752899761,0.0271044251543463,-0.0650132172631232,-0.712321541662934,-0.090435728768333,0.0990771758931483
"NGDN",-0.0120140221118176,0.0176220526102846,-0.383467300900624,0.362933572862951,-0.207165761732767,0.730755371851426,-0.0260515906837219,0.344161734073228,0.285631479899278,0.0137271099264947,0.112613264579473
"ZFHX2-AS1",-0.142913768868592,-0.51461523366977,-0.0225817313430215,2.41031100807533,0.12538917846175,-0.326091523875643,0.397088860148639,-0.597866138528328,-0.557872895791344,-0.686843448342798,0.00840043062662208
"ZFHX2",-0.505350792333295,-0.344378232592663,-0.371290714301792,-0.470859598832215,-0.185647183228471,0.0634343395645945,0.116496284471264,-0.900305959917622,-0.591262586117348,-0.444807198749905,-0.363397164203745
"AP1G2",-0.588129652029566,0.323374000965618,-1.00403032433054,-0.825102741099185,1.38029513838496,-1.16472391615451,-0.50208750488658,-0.390942209368627,-0.0519174656083074,-0.315986098776297,-0.313925077290303
"JPH4",-0.697494565330903,-0.320106325340773,-0.703037231195527,-0.706677893969715,0.360306621404953,-0.595230076487506,-0.343765540637443,-0.518353801035711,-0.44018450817997,-0.659786166564199,-0.462432948733679
"DHRS4-AS1",0.450851933250605,-0.0985886037693824,0.0398726960521683,-0.133797242232021,0.547023231826052,0.0467961693542962,0.243517273114395,0.35731584125665,0.227145630291074,0.0113011015727859,0.169143803071662
"DHRS4L2",1.22188430799122,0.864379375815129,0.00688690493393996,-0.27038326727454,0.457334137536436,0.0129762647073535,0.130263866526285,-0.0711494385033482,0.0323104250422994,0.252090120572363,0.263659269734714
"NRL",-0.479949615824468,-0.392642861279945,0.567525292828918,-0.996263128692166,-0.45685127869831,0.0763318887659132,0.342237313736752,0.212194379999425,-0.406930349014465,-0.120736961837923,-0.165508532001627
"DCAF11",-0.342002340026514,-0.495906746483375,-0.0746862876600545,-0.207348549945512,-0.232933125116003,-0.489633659105526,0.043471428079371,0.104946388378145,0.242896878993231,0.206114891692002,-0.124508112119424
"PSME1",0.0452533396940654,-0.737359170681964,0.421689300454047,0.134497077377464,-0.354552564335437,0.383913209384246,0.0943871573783268,-0.312855596052275,0.0381616689688896,0.303163372037372,0.00162977942247355
"EMC9",0.174907502721853,0.479158634257059,0.561201456310425,0.552420315480887,0.566812988749349,0.305124238196062,0.777498605159519,-0.042332564522175,0.874948315818243,0.652835868574243,0.490257536074546
"PSME2",0.563791569830097,-0.0923518113997823,0.456038983312298,0.0380592075175414,-0.525610875973057,-0.736536645953005,0.200785197692468,0.0305678063045849,0.0652370490228364,0.320060417758783,0.0320040898112765
"RNF31",0.65632118399777,-0.199267379573045,0.483621247283969,0.12974469681648,0.00769359294529336,-0.767694442561464,0.228901894415327,-0.0574296488036882,0.024296364388945,0.0754262646109552,0.0581613773520544
"IRF9",-0.280889517876409,0.748108164872361,0.933684488766691,3.54253821492995,-0.195001989706725,-1.08521284851403,-0.303680445251394,-0.527773327313751,-0.0294555333990194,-0.625681839017227,0.217663536749044
"REC8",-0.553568413615293,0.438302485066002,0.450425122311027,-0.169368665149606,0.57724314474399,-1.76864523137453,0.253003008918297,0.0323353368197163,0.694986514356749,0.34922815210241,0.0303941454178763
"TM9SF1",0.192385978238496,-0.042947273918711,0.529510667439115,-0.436498955903596,0.629356521916301,-0.0730300158182614,0.100215407652108,0.102912912249781,0.413472168655405,0.0698296437250917,0.148520705423573
"CHMP4A",-0.159069017064343,0.135204643397496,0.265271709972142,0.576419975355901,0.0329492911916424,0.1647431626984,0.226263158384088,-0.0375494416570131,0.192262929404853,0.194314713896583,0.159081112557975
"MDP1",0.00181947246661806,0.260019949104842,0.495991458655342,-0.11736711422116,0.127542801007853,-0.148434628573007,0.291950209604672,0.090503838110152,0.294556555375848,0.171520260031391,0.146810280156255
"NEDD8",0.0828555592359673,-0.0929876661864341,-0.0237112744568302,-0.0641757743443133,0.0432945094492954,0.240301018758501,0.314213572873526,0.0545532412857834,0.0441239866470376,0.265075361563909,0.0863542534826442
"GMPR2",-0.124437077542117,-0.00954631412748697,-0.0415729473760243,0.120070730245071,-0.267279263367995,0.103948150565189,0.518948589967257,0.0163837144753538,0.175270503717994,0.252024477297875,0.0743810563855118
